Average reception service time (min),Average nurse service time(min),Average cubicle service time(hours),Average bed service time(hours),Average reception queue time(min),Average nurse queue time(min),Average cubicle queue time(min),Average bed queue time(min),Total time operating(days),Total patients,Total deceased,Total recovered,Ration deceased,Ratio recovered,Total ratio,Receptionist bill ($),Nurse bill ($),Cubicle bill ($),Bed bill ($),Total expenditure ($),Total revenue ($),Total profit ($)
7.16,24.16,1.1,2.73,2.37,4.53,3.53,6.13,7.0,292,69.0,223.0,0.2363013698630137,0.7636986301369864,1.0,22676.59,70549.39,161255.76,483767.28,738249.02,2190000,1451750.98
6.41,25.86,0.93,3.22,2.65,5.01,4.04,19.98,6.99,291,74.0,217.0,0.2542955326460481,0.7457044673539519,1.0,22643.36,70446.01,161019.46,483058.37,737167.2,2182500,1445332.8
7.13,23.9,0.95,2.95,1.03,1.95,1.72,4.34,6.96,273,68.0,205.0,0.2490842490842491,0.7509157509157509,1.0,22558.45,70181.86,160415.68,481247.03,734403.02,2047500,1313096.98
7.06,24.69,1.01,3.25,2.62,6.21,3.03,25.96,6.98,292,70.0,222.0,0.23972602739726026,0.7602739726027398,1.0,22602.7,70319.52,160730.34,482191.01,735843.58,2190000,1454156.42
7.17,23.66,1.02,3.1,2.19,5.2,5.96,8.0,6.96,302,66.0,236.0,0.2185430463576159,0.7814569536423841,1.0,22565.99,70205.32,160469.3,481407.89,734648.5,2265000,1530351.5
7.44,25.58,0.94,2.98,1.71,5.15,1.74,11.39,7.0,284,66.0,218.0,0.2323943661971831,0.7676056338028169,1.0,22678.09,70554.06,161266.42,483799.25,738297.82,2130000,1391702.18
6.63,23.78,1.08,2.51,2.46,4.06,4.5,4.07,6.99,298,81.0,217.0,0.27181208053691275,0.7281879194630873,1.0,22654.51,70480.71,161098.77,483296.3,737530.3,2235000,1497469.7
6.69,28.09,1.06,2.97,1.17,5.47,1.74,2.97,6.97,264,62.0,202.0,0.23484848484848486,0.7651515151515151,1.0,22569.45,70216.06,160493.85,481481.56,734760.92,1980000,1245239.08
7.41,25.24,1.14,3.09,2.43,3.2,6.32,28.15,6.99,314,85.0,229.0,0.27070063694267515,0.7292993630573248,1.0,22650.09,70466.96,161067.33,483202.0,737386.38,2355000,1617613.62
7.06,25.67,0.99,2.78,3.08,5.94,1.49,11.14,6.95,285,70.0,215.0,0.24561403508771928,0.7543859649122807,1.0,22525.09,70078.07,160178.44,480535.31,733316.9,2137500,1404183.1
6.72,23.38,0.94,2.75,1.5,2.61,3.31,2.85,7.0,275,86.0,189.0,0.31272727272727274,0.6872727272727273,1.0,22670.15,70529.34,161209.92,483629.77,738039.18,2062500,1324460.82
7.35,24.39,1.0,2.95,2.55,4.34,4.4,31.71,6.96,306,71.0,235.0,0.23202614379084968,0.7679738562091504,1.0,22559.65,70185.56,160424.14,481272.43,734441.79,2295000,1560558.21
7.07,21.87,1.0,2.59,2.33,3.21,3.74,3.07,6.97,292,62.0,230.0,0.21232876712328766,0.7876712328767124,1.0,22566.64,70207.33,160473.9,481421.7,734669.57,2190000,1455330.43
6.83,23.38,0.94,3.12,2.02,4.56,2.13,22.01,7.0,351,99.0,252.0,0.28205128205128205,0.717948717948718,1.0,22679.23,70557.62,161274.55,483823.65,738335.05,2632500,1894164.95
7.05,24.32,1.04,3.01,1.9,6.39,3.67,7.81,6.96,299,74.0,225.0,0.24749163879598662,0.7525083612040134,1.0,22562.82,70195.45,160446.74,481340.22,734545.23,2242500,1507954.77
7.15,25.34,0.9,3.41,2.23,2.38,2.49,36.81,6.97,289,67.0,222.0,0.23183391003460208,0.7681660899653979,1.0,22575.12,70233.71,160534.2,481602.59,734945.62,2167500,1432554.38
7.25,23.91,1.11,3.07,2.45,3.78,7.9,23.93,6.99,318,88.0,230.0,0.27672955974842767,0.7232704402515723,1.0,22657.12,70488.81,161117.28,483351.83,737615.03,2385000,1647384.97
7.35,24.12,1.11,2.96,2.67,5.08,1.35,10.69,6.97,279,76.0,203.0,0.2724014336917563,0.7275985663082437,1.0,22595.01,70295.57,160675.59,482026.78,735592.95,2092500,1356907.05
7.41,24.15,0.92,3.12,2.29,5.65,1.89,7.49,6.99,293,70.0,223.0,0.23890784982935154,0.7610921501706485,1.0,22651.4,70471.02,161076.62,483229.87,737428.92,2197500,1460071.08
6.58,24.46,0.92,2.77,1.78,6.26,2.65,11.96,6.98,291,77.0,214.0,0.2646048109965636,0.7353951890034365,1.0,22629.84,70403.95,160923.31,482769.94,736727.04,2182500,1445772.96
6.79,23.91,0.94,2.86,1.82,4.92,2.15,11.13,6.99,310,71.0,239.0,0.22903225806451613,0.7709677419354839,1.0,22657.59,70490.27,161120.61,483361.84,737630.31,2325000,1587369.69
7.01,25.06,1.02,2.93,2.32,4.39,3.39,33.92,6.98,297,77.0,220.0,0.25925925925925924,0.7407407407407407,1.0,22606.86,70332.46,160759.9,482279.7,735978.92,2227500,1491521.08
7.05,25.93,1.05,2.91,1.56,3.8,9.9,21.99,7.0,285,58.0,227.0,0.20350877192982456,0.7964912280701755,1.0,22672.3,70536.04,161225.25,483675.74,738109.33,2137500,1399390.67
6.66,25.01,0.93,2.97,2.16,6.78,5.78,8.14,6.98,313,88.0,225.0,0.28115015974440893,0.7188498402555911,1.0,22623.58,70384.49,160878.83,482636.48,736523.37,2347500,1610976.63
6.82,26.06,0.98,2.79,2.23,5.45,6.02,6.77,7.0,296,87.0,209.0,0.2939189189189189,0.706081081081081,1.0,22668.31,70523.62,161196.85,483590.55,737979.32,2220000,1482020.68
7.12,25.24,0.97,3.18,3.1,4.39,1.65,15.39,7.0,299,80.0,219.0,0.26755852842809363,0.7324414715719063,1.0,22673.87,70540.92,161236.39,483709.16,738160.33,2242500,1504339.67
7.31,22.89,1.02,2.93,1.84,6.15,3.85,7.18,6.98,303,76.0,227.0,0.2508250825082508,0.7491749174917491,1.0,22604.29,70324.47,160741.65,482224.94,735895.35,2272500,1536604.65
7.11,23.63,0.99,2.44,1.59,2.12,1.42,3.86,6.99,268,68.0,200.0,0.2537313432835821,0.746268656716418,1.0,22646.34,70455.28,161040.64,483121.93,737264.19,2010000,1272735.81
6.42,24.69,0.92,2.87,2.25,4.03,3.84,12.78,6.99,288,80.0,208.0,0.2777777777777778,0.7222222222222222,1.0,22659.91,70497.5,161137.14,483411.42,737705.97,2160000,1422294.03
6.7,23.12,0.98,2.71,1.83,4.74,2.14,31.16,6.99,281,66.0,215.0,0.23487544483985764,0.7651245551601423,1.0,22637.25,70426.99,160975.97,482927.92,736968.13,2107500,1370531.87
6.7,26.53,0.99,3.16,1.64,6.88,6.71,47.96,6.99,299,69.0,230.0,0.23076923076923078,0.7692307692307693,1.0,22647.64,70459.33,161049.89,483149.68,737306.54,2242500,1505193.46
7.24,26.99,1.02,3.11,1.88,3.81,2.76,14.79,6.96,303,81.0,222.0,0.26732673267326734,0.7326732673267327,1.0,22535.33,70109.93,160251.27,480753.81,733650.35,2272500,1538849.65
7.29,24.99,1.0,3.0,2.06,7.96,7.95,21.18,7.0,288,72.0,216.0,0.25,0.75,1.0,22675.2,70545.06,161245.84,483737.52,738203.61,2160000,1421796.39
7.28,24.51,1.04,3.12,1.61,3.01,2.66,2.5,6.96,274,79.0,195.0,0.28832116788321166,0.7116788321167883,1.0,22538.17,70118.75,160271.44,480814.32,733742.68,2055000,1321257.32
7.18,25.2,0.98,3.08,1.83,5.37,1.64,28.91,7.0,267,75.0,192.0,0.2808988764044944,0.7191011235955056,1.0,22668.59,70524.51,161198.88,483596.65,737988.64,2002500,1264511.36
6.98,23.39,0.94,3.07,1.62,3.83,1.76,16.61,6.98,284,78.0,206.0,0.2746478873239437,0.7253521126760564,1.0,22604.28,70324.42,160741.54,482224.63,735894.87,2130000,1394105.13
6.85,22.78,0.97,2.99,2.67,3.6,3.3,6.97,6.99,303,66.0,237.0,0.21782178217821782,0.7821782178217822,1.0,22638.97,70432.36,160988.26,482964.77,737024.37,2272500,1535475.63
6.51,26.15,0.97,2.84,1.91,4.95,6.07,9.27,6.98,306,88.0,218.0,0.2875816993464052,0.7124183006535948,1.0,22606.76,70332.14,160759.17,482277.51,735975.57,2295000,1559024.43
7.17,21.69,1.04,2.51,2.47,2.81,6.8,4.98,6.98,286,72.0,214.0,0.2517482517482518,0.7482517482517482,1.0,22608.72,70338.25,160773.14,482319.43,736039.55,2145000,1408960.45
6.89,27.5,1.05,2.75,2.17,7.98,13.01,6.55,6.99,317,91.0,226.0,0.2870662460567823,0.7129337539432177,1.0,22655.85,70484.85,161108.23,483324.7,737573.62,2377500,1639926.38
7.29,23.63,1.0,3.24,2.39,4.49,6.72,22.0,6.98,318,81.0,237.0,0.25471698113207547,0.7452830188679245,1.0,22630.97,70407.46,160931.34,482794.03,736763.81,2385000,1648236.19
6.77,23.35,1.03,2.96,2.51,5.1,3.93,20.85,6.99,304,71.0,233.0,0.23355263157894737,0.7664473684210527,1.0,22648.4,70461.68,161055.26,483165.78,737331.11,2280000,1542668.89
6.86,26.04,0.95,2.91,1.42,5.85,5.33,16.62,7.0,303,67.0,236.0,0.22112211221122113,0.7788778877887789,1.0,22678.86,70556.46,161271.91,483815.73,738322.97,2272500,1534177.03
7.48,21.68,1.05,2.84,2.24,1.82,3.78,4.74,7.0,287,76.0,211.0,0.26480836236933797,0.735191637630662,1.0,22676.84,70550.17,161257.52,483772.57,738257.1,2152500,1414242.9
7.33,25.56,1.15,3.13,2.84,5.45,3.44,18.08,6.95,295,69.0,226.0,0.23389830508474577,0.7661016949152543,1.0,22521.95,70068.3,160156.11,480468.33,733214.7,2212500,1479285.3
6.92,23.23,1.0,2.93,1.64,3.67,2.19,18.29,6.99,285,89.0,196.0,0.312280701754386,0.6877192982456141,1.0,22634.05,70417.04,160953.24,482859.71,736864.04,2137500,1400635.96
7.42,24.2,0.95,2.86,2.2,3.76,10.64,15.25,7.0,307,71.0,236.0,0.23127035830618892,0.7687296416938111,1.0,22665.65,70515.34,161177.92,483533.77,737892.68,2302500,1564607.32
7.5,26.03,1.01,3.18,2.03,6.03,3.19,23.74,6.99,287,81.0,206.0,0.28222996515679444,0.7177700348432056,1.0,22632.33,70411.69,160941.0,482823.01,736808.04,2152500,1415691.96
7.17,24.37,1.0,3.03,1.46,2.47,4.87,10.46,6.99,284,71.0,213.0,0.25,0.75,1.0,22656.92,70488.21,161115.9,483347.7,737608.74,2130000,1392391.26
6.67,22.31,1.08,3.1,3.14,4.95,6.14,22.36,6.98,304,75.0,229.0,0.24671052631578946,0.7532894736842105,1.0,22611.65,70347.35,160793.95,482381.86,736134.81,2280000,1543865.19
7.31,24.19,0.88,3.18,2.47,3.42,1.84,7.07,7.0,278,71.0,207.0,0.25539568345323743,0.7446043165467626,1.0,22668.09,70522.94,161195.3,483585.89,737972.22,2085000,1347027.78
7.06,27.24,0.95,3.34,1.94,7.07,2.2,11.13,6.99,290,69.0,221.0,0.23793103448275862,0.7620689655172413,1.0,22648.89,70463.21,161058.76,483176.29,737347.14,2175000,1437652.86
6.98,25.33,0.97,3.08,1.93,4.79,1.45,14.08,6.97,285,87.0,198.0,0.30526315789473685,0.6947368421052632,1.0,22595.51,70297.15,160679.21,482037.63,735609.51,2137500,1401890.49
7.36,25.36,0.93,3.11,1.89,5.39,2.72,23.16,6.98,296,73.0,223.0,0.24662162162162163,0.7533783783783784,1.0,22604.38,70324.74,160742.27,482226.81,735898.2,2220000,1484101.8
6.79,24.97,0.99,2.59,0.88,4.94,2.59,1.83,7.0,277,76.0,201.0,0.2743682310469314,0.7256317689530686,1.0,22673.42,70539.52,161233.2,483699.6,738145.74,2077500,1339354.26
7.1,26.21,1.09,2.97,2.39,6.3,12.09,33.66,6.95,296,82.0,214.0,0.27702702702702703,0.722972972972973,1.0,22504.94,70015.38,160035.14,480105.43,732660.9,2220000,1487339.1
7.06,26.47,0.93,2.71,2.16,5.47,0.61,9.99,6.98,272,71.0,201.0,0.2610294117647059,0.7389705882352942,1.0,22600.9,70313.92,160717.54,482152.62,735784.98,2040000,1304215.02
6.49,22.91,0.96,3.08,1.82,2.63,4.14,20.64,6.98,302,77.0,225.0,0.25496688741721857,0.7450331125827815,1.0,22619.01,70370.25,160846.29,482538.88,736374.44,2265000,1528625.56
6.84,25.05,1.0,3.11,2.03,7.3,2.29,12.04,6.95,305,78.0,227.0,0.25573770491803277,0.7442622950819672,1.0,22517.96,70055.87,160127.7,480383.1,733084.62,2287500,1554415.38
7.09,26.28,1.04,3.02,2.08,7.37,3.65,7.39,6.98,289,68.0,221.0,0.23529411764705882,0.7647058823529411,1.0,22624.88,70388.53,160888.07,482664.21,736565.69,2167500,1430934.31
6.93,26.74,0.93,2.8,2.46,8.73,2.08,7.31,6.95,319,74.0,245.0,0.23197492163009403,0.768025078369906,1.0,22522.9,70071.24,160162.84,480488.52,733245.51,2392500,1659254.49
7.43,24.94,1.02,3.13,1.54,4.08,15.13,9.61,6.97,285,71.0,214.0,0.24912280701754386,0.7508771929824561,1.0,22572.49,70225.51,160515.45,481546.36,734859.81,2137500,1402640.19
6.6,24.4,1.09,3.19,2.06,7.13,8.76,21.46,6.99,295,79.0,216.0,0.2677966101694915,0.7322033898305085,1.0,22641.79,70441.14,161008.31,483024.94,737116.18,2212500,1475383.82
